age,income,savings,expenses,debt
35,0,20000,51245,579715
21,200,1000,14130,322613
70,90,1000,91989,322036
24,0,1000,2481,272028
70,35,100000,34144,280441
44,18000,1000,27799,851393
30,18000,50000,85583,848004
33,0,5000,13630,185726
23,200,20000,71155,534968
40,0,80000,45796,756680
44,18000,1000,77263,899263
30,75,1000,32572,124764
30,90,50000,44817,81343
44,0,80000,14189,857867
21,75,5000,87671,485944
22,100,1000,67259,515058
35,200,100000,34725,22439
23,200,5000,45069,765264
60,0,5000,55730,119048
33,10000,1000,32721,561309
33,18000,80000,67046,871789
35,10000,1000000,77831,605438
70,0,1000,4352,781897
25,18000,20000,72580,868373
22,0,5000,33596,787659
20,90,80000,26355,12647
33,18000,50000,98214,746445
55,100,50000,41980,677448
44,100,100000,45515,963450
55,0,80000,38470,37942
20,30,1000000,9103,672837
30,20000,50000,12229,283074
55,100,5000,53742,805274
22,0,100000,49964,222222
40,30,50000,88723,565092
25,200,50000,31809,636078
35,0,100000,86911,313369
60,0,80000,3861,847807
70,0,80000,96244,993868
33,75,80000,56538,683033
24,100,100000,96157,458957
23,90,100000,10445,223617
35,0,50000,9395,108713
35,0,80000,65020,575197
33,100,5000,96027,588690
30,200,20000,1134,633793
20,0,1000000,56288,979267
24,18000,100000,40661,255830
70,0,20000,27667,963036
30,100,100000,42540,801854
23,20000,20000,45299,185081
44,0,5000,79971,811828
70,20000,20000,64926,487568
20,200,80000,99710,327375
20,30,100000,97864,674740
21,90,1000,81820,609716
22,18000,80000,95921,177561
33,30,50000,45667,611753
30,0,80000,53786,493245
55,0,50000,97489,514322
60,0,1000,6240,885797
30,10000,80000,61083,957543
55,18000,80000,86233,318108
44,0,1000000,45322,746954
21,18000,20000,98485,650425
70,0,5000,36832,158713
35,10000,5000,75474,57218
35,0,1000,26240,678285
60,18000,1000,96532,367608
44,100,5000,38243,820712
24,100,5000,14272,671127
60,0,1000000,68001,835565
70,0,80000,74111,776547
55,0,80000,55083,469288
40,0,5000,21764,768364
22,75,20000,50828,155386
25,30,20000,90032,162639
40,20000,1000000,70093,806124
30,0,1000000,55699,206868
35,10000,20000,84110,891785
22,0,5000,48565,523123
70,10000,5000,2612,570272
21,100,1000,79738,773756
70,30,80000,84587,156321
25,0,5000,51088,309969
22,35,20000,35992,766595
44,18000,100000,27139,329832
70,0,20000,66772,75503
60,0,80000,60888,676293
33,0,80000,9451,641760
60,90,20000,95911,628070
25,90,100000,33262,382154
40,100,80000,71955,581564
24,100,50000,17720,34381
55,0,1000,83661,822101
25,0,80000,64908,937405
21,0,1000,27212,123030
22,0,5000,39475,317273
24,30,80000,11206,674392
40,0,5000,81312,788443
35,0,20000,79341,3472
25,0,20000,34586,442979
21,18000,1000,92446,64492
44,30,50000,40360,420046
22,0,1000000,35935,167064
33,10000,1000,99072,924413
35,30,80000,69032,731861
55,0,1000000,91000,129950
25,0,1000,61655,643926
35,90,100000,80483,5855
60,20000,1000000,23474,815162
55,0,20000,73452,293112
30,75,1000000,13522,98868
20,30,100000,5126,787210
20,10000,1000000,55500,355311
21,0,20000,28380,578162
70,0,100000,85448,889319
21,75,50000,28496,231218
22,200,1000000,26686,631145
33,0,1000000,29444,757155
24,18000,20000,49613,517449
70,100,1000,6548,323907
44,75,100000,26113,179874
70,90,5000,91287,53855
33,0,50000,86809,779781
35,100,50000,56853,595045
40,0,80000,42148,75709
24,0,50000,67551,95765
40,0,100000,8734,743512
25,20000,100000,87449,882551
20,100,5000,49274,169738
23,18000,1000000,6861,716084
70,18000,5000,18656,510870
44,35,5000,18824,179536
55,18000,20000,84565,58900
22,90,80000,17235,614583
70,100,5000,1644,670483
20,0,80000,2493,725410
35,0,20000,3772,678261
40,100,1000000,6112,810279
22,200,5000,35855,345534
33,75,50000,52841,144160
40,200,100000,10640,23831
35,0,50000,87770,993001
30,0,5000,19220,607827
30,0,1000,14250,42641
70,0,50000,75358,185649
44,0,100000,73608,584469
70,10000,100000,23709,828046
35,200,1000,49448,117667
21,0,1000000,11386,62678
30,0,5000,99691,501342
21,75,1000,35715,771005
40,35,50000,86331,51068
60,18000,80000,56212,97276
33,75,1000,49331,326669
70,10000,100000,39833,620602
30,0,80000,50957,206184
25,90,1000,63898,526141
20,100,100000,2972,734707
60,20000,50000,80827,143080
30,10000,5000,96608,113259
44,18000,5000,28044,516870
35,0,5000,82055,948107
55,0,1000000,68018,481839
55,0,50000,87649,139815
55,0,1000000,49432,963993
20,0,100000,90953,145379
20,0,80000,27483,997222
60,18000,1000,52578,294492
25,35,80000,72731,484146
23,75,50000,2389,187300
60,75,100000,80100,310063
44,0,50000,82587,425583
60,0,80000,51248,654927
35,30,1000000,24568,378810
20,0,80000,14228,849295
23,0,5000,65865,37623
21,0,5000,56820,546808
30,90,80000,17593,110498
55,35,5000,13217,986139
55,18000,100000,24238,165703
23,10000,1000000,10278,978763
22,75,1000,82150,685089
20,75,1000000,90078,732629
44,0,5000,62910,204949
35,0,50000,54576,956660
44,90,5000,27675,72436
35,10000,80000,45252,652057
60,0,1000,42260,32671
30,0,1000,53809,941152
24,20000,100000,3885,566517
20,0,1000000,7429,188655
35,200,5000,64940,704485
23,35,1000000,78844,961275
23,0,1000,78721,317592
35,18000,100000,52391,998232
22,10000,80000,58673,514344
33,10000,100000,10925,238886
35,75,5000,95285,880685
44,75,100000,74218,948716
35,200,100000,25545,198674
22,0,100000,74051,831217
22,10000,80000,88724,940980
20,75,5000,36568,135474
70,20000,100000,80819,198578
20,0,5000,13367,394884
22,200,20000,62769,979518
40,200,20000,45737,927910
24,18000,1000,66792,123127
55,0,50000,53472,240149
23,0,100000,77169,648923
60,10000,50000,44063,356557
22,200,1000000,45272,962949
20,100,1000000,25840,308247
55,0,5000,64055,128594
44,0,100000,64836,596836
30,20000,50000,87717,674690
35,75,1000,28519,834148
55,18000,1000000,82600,746750
24,0,5000,86386,433013
23,18000,20000,36590,825741
21,0,100000,25171,413416
24,0,20000,1038,10879
30,0,5000,44993,455894
21,90,80000,78803,328204
44,20000,50000,31582,168525
21,100,20000,9446,74425
20,200,5000,72354,19748
23,30,1000000,80951,670037
24,200,50000,75434,416390
25,0,1000000,65263,895566
55,0,100000,13508,353812
70,0,5000,79682,750849
70,30,80000,95668,311781
30,0,100000,12455,239967
30,0,20000,66217,600429
23,18000,20000,87305,46356
25,200,20000,99336,997369
25,20000,5000,2824,949539
33,0,5000,34697,794368
70,75,5000,4835,953580
25,35,20000,94965,523007
24,0,50000,24304,291288
24,0,20000,17528,795239
70,100,80000,54245,491919
30,200,80000,55578,308632
44,20000,1000000,2036,653267
23,0,50000,12601,806126
70,75,1000,38900,330931
21,35,20000,39792,895187
60,0,1000,44870,944772
33,0,50000,62120,3269
44,18000,80000,20714,80657
21,0,50000,47497,482400
40,90,1000000,57356,487683
33,0,80000,25720,540605
33,10000,1000000,10953,106236
21,0,5000,2079,33692
25,90,1000000,85016,495790
24,0,20000,16956,78482
30,0,20000,65609,272175
40,0,1000000,19832,687239
55,90,50000,51369,994456
44,0,1000,72773,477612
33,0,5000,68878,832683
22,18000,1000,77029,323273
60,18000,20000,91495,504872
44,0,1000,63056,408971
35,35,1000,31523,707767
40,0,1000000,9960,543810
30,10000,1000000,39946,130474
25,100,80000,19524,825628
25,10000,1000000,1475,771983
21,20000,80000,4774,622798
33,100,5000,69035,875015
30,0,50000,74807,644997
60,18000,1000000,96131,191521
35,35,1000000,56822,965521
35,0,80000,66733,2955
25,0,20000,45939,250189
44,30,1000,98962,896571
22,0,80000,62913,696642
55,20000,100000,22629,557086
40,10000,100000,75372,107162
35,18000,1000,25825,382788
23,35,50000,93622,16430
33,100,20000,35483,887450
22,0,50000,5945,615247
22,0,80000,61442,498514
60,90,20000,60673,899475
60,0,20000,75772,195059
22,90,20000,61264,230613
24,90,5000,2553,473862
60,20000,5000,76565,302355
55,0,1000000,35051,548146
24,0,80000,55460,295160
70,0,20000,30298,684790
23,18000,50000,64910,422261
25,0,100000,63675,870058
20,0,100000,33998,626015
30,0,5000,39937,812851
60,100,5000,46638,376223
22,0,1000,22622,808404
21,0,1000,99884,209369
30,10000,1000000,51689,671920
24,0,1000000,29084,91901
23,0,50000,58467,859742
23,10000,5000,12485,797142
24,200,1000000,22894,673405
22,18000,50000,43725,756647
60,75,100000,40374,756961
20,35,100000,12410,717877
20,0,1000000,58784,41968
35,20000,5000,64649,278657
60,90,1000,24201,878560
24,100,20000,96752,797106
55,35,80000,82453,482257
33,0,5000,8154,98142
35,100,5000,48246,429003
44,18000,80000,2341,129770
22,90,1000,89446,518843
70,75,50000,43886,582089
70,0,20000,20742,190420
33,0,5000,56048,752353
40,0,1000000,53127,426624
40,0,5000,81363,787756
22,0,80000,71655,10155
55,90,80000,76997,20669
23,0,20000,7773,146592
25,90,1000,82752,796037
44,0,1000000,75447,318475
33,75,20000,34741,50353
20,10000,80000,39657,926432
55,10000,20000,8387,257800
22,90,1000,30861,740318
33,10000,1000000,94239,201295
35,200,20000,88492,585036
24,0,1000000,31468,791624
60,0,5000,52186,831183
33,35,1000,91048,48712
24,18000,100000,10429,869128
33,20000,1000000,31422,876840
40,35,5000,42952,516560
25,0,5000,52564,573363
35,30,1000000,3618,844189
25,35,5000,21112,503800
44,200,50000,43406,402083
20,75,5000,4884,769194
44,30,80000,67056,915731
30,30,80000,10167,902990
30,18000,1000000,90080,237005
30,30,1000000,21757,60610
22,0,20000,77675,341917
30,35,1000,77510,467750
40,0,20000,10311,543090
35,0,20000,14151,207711
44,30,100000,21257,441861
23,0,50000,97599,798818
21,100,5000,59150,645838
70,0,100000,53000,761148
23,0,20000,67456,544846
21,0,1000000,29085,659988
21,20000,1000000,4922,990382
35,30,50000,36919,537973
44,0,5000,53233,614785
40,0,20000,53841,420840
20,35,80000,23829,142416
20,0,100000,57141,312086
30,0,1000,86785,266524
70,10000,80000,15171,672042
55,0,100000,96372,349107
30,0,20000,74599,857678
25,18000,1000000,67054,371453
40,0,1000000,54454,215200
21,10000,100000,59925,455714
21,18000,80000,17881,638719
23,0,1000000,3126,716806
30,0,80000,88304,210489
20,30,1000,1416,3944
22,200,1000000,60701,966924
40,0,50000,26478,828592
23,30,50000,15630,526038
25,20000,1000,52228,559367
25,75,100000,82839,939663
33,0,50000,32336,106078
70,100,5000,33251,175183
55,200,20000,96989,566551
21,75,80000,94755,418078
35,0,1000000,46939,345649
70,90,50000,46811,35702
23,75,50000,84646,83259
24,200,5000,9003,941740
55,0,100000,71427,305110
40,18000,20000,26020,461517
70,0,50000,56577,220414
40,0,100000,77645,270777
23,10000,80000,49624,159745
21,100,1000000,63552,209242
44,0,20000,84576,703567
35,200,100000,45643,143267
21,0,80000,12773,988207
70,200,80000,76066,972170
21,30,1000000,28646,183482
70,0,100000,44024,560637
40,0,20000,10609,207694
70,0,1000000,25483,911542
25,0,5000,34869,569298
22,75,5000,91008,128703
20,0,5000,68753,24004
55,20000,80000,69019,759636
44,200,100000,52869,659357
33,0,20000,72857,325959
33,75,100000,19679,694586
70,0,5000,18470,171367
20,90,5000,29164,396472
33,0,1000,46238,737095
55,0,100000,4076,886991
70,0,20000,51214,779533
70,35,1000,47478,106122
20,10000,1000000,45602,161396
23,100,100000,80211,850625
55,0,1000,51421,477310
24,200,50000,36433,196957
23,0,5000,56885,41035
55,20000,1000000,91724,997873
30,35,100000,40077,148653
21,90,5000,2263,87117
60,0,50000,11593,186690
70,30,5000,50167,70494
24,35,5000,23800,330864
20,0,1000,56334,315706
20,0,50000,94519,972298
35,35,1000,9129,980405
24,100,80000,72407,39327
70,18000,5000,49160,301310
24,100,1000,47856,646531
40,18000,100000,80958,925287
22,18000,1000,31063,211889
25,75,1000000,22324,84537
70,100,5000,64592,822535
35,18000,100000,41619,324899
20,0,20000,68898,593905
23,100,1000,47264,317179
33,90,1000,94985,668074
35,0,100000,84890,925811
24,0,1000000,72229,816405
33,0,20000,40880,622054
22,0,1000,59251,788877
21,18000,100000,95096,757126
55,0,80000,73544,611989
25,0,5000,2344,663681
23,0,20000,74421,198757
55,100,100000,12593,805606
22,35,100000,58982,283639
35,0,1000,5806,273507
40,0,1000,95301,219121
23,90,20000,22275,482671
40,30,5000,80037,373454
22,0,20000,53713,250351
44,18000,50000,79891,364100
60,0,50000,37965,25990
23,0,20000,42855,24256
22,10000,50000,29037,863489
20,0,80000,79746,281706
60,75,100000,31012,411845
55,200,20000,49868,309121
22,0,100000,1721,104257
35,0,1000000,22274,381675
24,20000,5000,71561,552833
35,0,5000,66092,662723
35,20000,1000,42049,766959
20,0,20000,26998,749699
24,200,50000,81271,353994
70,18000,5000,60285,61245
33,200,50000,94827,490316
23,200,1000,68943,535537
44,10000,1000,7108,567900
23,30,100000,64433,177249
23,90,20000,97117,415040
21,35,80000,27912,293245
33,35,1000,73512,942015
20,30,1000000,6749,225127
35,0,1000000,82236,696615
23,90,50000,93013,115614
70,0,5000,25489,288412
35,100,1000000,43657,392206
22,0,1000000,1809,936067
35,75,5000,4283,245572
35,0,20000,45343,629555
70,0,5000,78485,710165
35,0,100000,14505,974023
40,75,1000000,44524,78248
21,0,100000,35925,611632
22,0,50000,8276,967375
55,0,5000,66628,896017
23,10000,1000000,98972,970029
24,200,5000,34596,93773
60,0,5000,47407,956609
44,18000,5000,66670,447147
25,18000,80000,97422,591874
60,10000,1000000,58833,67297
35,0,100000,72690,266764
70,0,5000,25238,407789
40,200,1000,95852,70022
23,100,1000000,62510,943299
55,0,20000,61222,322199
25,0,100000,37416,136728
60,35,5000,99724,853747
21,0,20000,86456,853747
20,0,1000000,36328,156915
23,90,5000,56495,82759
21,0,50000,74843,348062
33,0,20000,21545,275091
23,200,50000,66607,263915
55,18000,50000,16869,110494
40,200,50000,77817,895530
44,0,1000,72641,660118
35,0,5000,59598,433878
24,0,80000,86658,851545
35,75,5000,67894,895831
70,0,100000,96461,300872
40,0,20000,26169,304718
33,10000,5000,32367,245305
60,0,100000,28792,629358
21,18000,1000,12430,745672
44,0,1000000,33559,22538
21,10000,50000,48866,242319
20,75,20000,29016,284497
70,0,5000,22704,898890
55,100,100000,66120,780696
44,30,5000,55726,408731
21,0,100000,55838,111095
33,0,1000000,60092,970510
25,90,1000,47171,723725
21,0,100000,35402,618003
40,0,1000000,58454,756695
23,30,50000,63590,466420
21,18000,50000,46121,88939
24,100,50000,88630,234645
40,0,80000,88288,259616
55,10000,50000,99110,875533
70,18000,50000,51126,63092
22,90,5000,44763,232080
33,20000,5000,41609,802217
24,0,1000000,15236,213527
24,90,20000,75806,900001
24,90,1000000,61524,350851
21,100,5000,60130,349838
60,90,100000,20891,328580
21,0,50000,26593,377132
25,0,100000,48004,546053
24,20000,1000,90991,170349
21,18000,100000,8914,242764
70,0,80000,29444,335376
21,10000,100000,34973,887611
30,0,5000,95223,200699
40,18000,50000,83795,954730
70,100,20000,19072,729028
70,0,1000,12626,653678
22,20000,1000,25119,202048
30,30,80000,72875,197313
40,0,80000,22387,171217
55,100,1000,90989,654266
55,0,1000000,70072,60669
24,0,1000000,34614,347219
24,75,80000,57469,756426
44,0,100000,5299,924094
55,200,5000,26327,743783
25,10000,100000,96556,263555
33,75,1000000,82508,636072
70,0,1000,62885,990094
24,0,50000,37198,595101
22,0,20000,4500,561280
30,0,1000,77691,802704
44,30,20000,74054,231446
40,0,50000,85979,819182
40,18000,100000,48778,572918
33,200,1000000,63868,693851
60,18000,20000,30564,573052
55,30,80000,24914,66469
33,200,1000,18285,977823
40,10000,80000,58142,561463
24,75,1000,24117,757303
33,0,20000,92367,310382
40,90,1000000,94431,127809
24,20000,50000,43320,896445
40,30,80000,24075,172105
60,30,5000,19717,78193
70,75,1000000,24899,716550
70,18000,5000,10178,248688
55,20000,100000,81867,2787
21,0,5000,5668,9020
23,200,5000,75926,419667
70,200,50000,31142,591527
23,0,1000000,26116,156476
60,20000,1000,27859,636568
35,30,80000,52066,55882
21,200,1000000,7887,929161
60,0,5000,79720,631335
33,200,5000,12950,576621
40,18000,80000,7749,990332
60,30,20000,63585,102841
33,75,5000,94905,709830
33,0,100000,15944,652835
22,0,1000,31160,815819
25,100,5000,19592,699480
25,90,20000,91122,443623
70,0,100000,11519,133320
55,0,20000,3558,129810
20,35,80000,31437,659263
70,0,100000,69099,444320
24,0,20000,10991,485357
70,20000,5000,77694,330240
33,35,100000,14671,823736
44,20000,1000000,43993,364607
24,75,5000,63873,437454
21,200,50000,62999,430682
21,0,100000,93099,211730
44,0,1000000,30372,36022
55,0,1000000,52060,869706
33,0,80000,83096,116760
23,10000,1000,17308,811341
22,0,5000,4540,291357
35,200,1000000,32204,65526
44,200,50000,58219,960688
25,200,1000,47431,625251
21,200,50000,29265,928166
22,20000,50000,44032,375229
25,0,1000,42722,700127
30,0,1000,18337,617128
23,100,20000,88360,849006
55,35,5000,49474,259300
30,0,5000,36567,654075
30,18000,100000,57362,173488
30,0,20000,58212,796543
25,0,80000,3200,707070
55,18000,50000,48884,914071
23,200,80000,83648,888099
44,0,20000,36682,962872
20,100,100000,92731,104945
24,18000,5000,23611,505304
40,35,50000,24537,434812
20,0,50000,99765,862329
23,0,1000,92870,772872
30,90,1000,47870,842916
22,10000,1000,34657,653216
44,10000,50000,5900,47545
24,18000,20000,93651,556493
21,10000,1000000,62744,443606
35,200,1000,17126,249151
60,0,50000,86568,93681
60,0,80000,55785,682324
24,75,1000,99938,328889
40,10000,100000,51380,198205
40,20000,1000,24076,562072
21,90,50000,93898,870425
33,0,100000,79209,942597
60,0,1000,80809,420010
33,20000,50000,40599,974503
44,0,50000,93218,37930
24,200,20000,66098,606547
30,75,1000000,15969,890764
40,0,80000,81892,456042
35,10000,1000,59321,626231
44,18000,80000,95310,704418
